ticker,date,open,high,low,close,volume,vwap,transactions
AMZN,2024-05-20,157.36,158.94,156.1,157.68,31155313,157.57,198462
AMZN,2024-05-21,158.35,159.68,157.08,158.41,38768128,158.39,175156
AMZN,2024-05-22,159.16,160.73,157.88,159.46,39664556,159.36,172235
AMZN,2024-05-23,156.58,158.1,155.32,156.84,22338161,156.75,157814
AMZN,2024-05-24,154.21,156.29,152.98,155.05,20278608,154.78,171173
AMZN,2024-05-27,153.83,155.21,152.6,153.98,45810208,153.93,170968
AMZN,2024-05-28,151.59,152.88,150.37,151.67,31492097,151.64,175782
AMZN,2024-05-29,153.16,154.51,151.93,153.28,31026850,153.24,119223
AMZN,2024-05-30,150.08,152.22,148.88,151.02,42594734,150.71,97451
AMZN,2024-05-31,150.86,152.89,149.65,151.68,22052348,151.41,153831
AMZN,2024-06-03,147.92,149.88,146.74,148.69,33202982,148.44,174690
AMZN,2024-06-04,146.04,148.1,144.88,146.92,47596823,146.63,160750
AMZN,2024-06-05,146.8,149.0,145.63,147.82,22600641,147.48,93168
AMZN,2024-06-06,145.5,146.81,144.34,145.65,41900274,145.6,126076
AMZN,2024-06-07,147.69,149.25,146.51,148.07,24194905,147.94,116302
AMZN,2024-06-10,148.44,149.92,147.25,148.73,38029971,148.63,174526
AMZN,2024-06-11,148.26,150.38,147.08,149.19,40714282,148.88,191134
AMZN,2024-06-12,149.95,152.22,148.75,151.01,26163371,150.66,159551
AMZN,2024-06-13,150.01,152.12,148.81,150.91,28866261,150.61,87152
AMZN,2024-06-14,151.42,153.61,150.21,152.39,27180232,152.07,130578
AMZN,2024-06-17,149.4,151.19,148.2,149.99,37817893,149.8,149243
